cat_periodo,sector_macro,familia_carrera,total_alumnos
2022,"Ingeniería, Industria y Construcción",Técnico en Mecánica Industrial,1538
2022,"Ingeniería, Industria y Construcción",Técnico en Mecatrónica,118
2022,"Ingeniería, Industria y Construcción",Técnico en Medio Ambiente (Control y Gestión),70
2022,"Ingeniería, Industria y Construcción",Técnico en Metalurgia,310
2022,"Ingeniería, Industria y Construcción",Técnico en Minería,4346
2022,"Ingeniería, Industria y Construcción",Técnico en Procesos Industriales,159
2022,"Ingeniería, Industria y Construcción",Técnico en Proyecto y Diseño Mecánico,23
2022,"Ingeniería, Industria y Construcción",Técnico en Proyectos de Ingeniería,34
2022,"Ingeniería, Industria y Construcción",Técnico en Refrigeración y Climatización,261
2022,"Ingeniería, Industria y Construcción",Técnico en Telecomunicaciones,1517
2022,"Ingeniería, Industria y Construcción",Técnico en Topografía,2134
2022,"Ingeniería, Industria y Construcción",Técnico en Vitivinicultura y/o Enología,105
2022,Salud y Bienestar,Bachillerato y/o Licenciatura en Salud,1212
2022,Salud y Bienestar,Doctorado en Ciencias Sociales,4
2022,Salud y Bienestar,Doctorado en Salud,520
2022,Salud y Bienestar,Enfermería,37532
2022,Salud y Bienestar,Fonoaudiología,9629
2022,Salud y Bienestar,Kinesiología,21861
2022,Salud y Bienestar,Magister en Ciencias Sociales,221
2022,Salud y Bienestar,Magister en Salud,3482
2022,Salud y Bienestar,Medicina,18774
2022,Salud y Bienestar,Naturopatía,284
2022,Salud y Bienestar,Nutrición y Dietética,14654
2022,Salud y Bienestar,Obstetricia y Puericultura,12425
2022,Salud y Bienestar,Odontología,14202
2022,Salud y Bienestar,Otros Profesionales de Ciencias Sociales,5
2022,Salud y Bienestar,Otros Profesionales de Salud,61
2022,Salud y Bienestar,Otros Técnicos de Ciencias Sociales,510
2022,Salud y Bienestar,Postítulo en Ciencias Sociales,424
2022,Salud y Bienestar,Postítulo en Salud,15307
2022,Salud y Bienestar,Química y Farmacia,8546
2022,Salud y Bienestar,Técnico Dental y Asistente de Odontología,7069
2022,Salud y Bienestar,Técnico en Enfermería,48766
2022,Salud y Bienestar,Técnico en Farmacia,3028
2022,Salud y Bienestar,Técnico en Laboratorio Clínico,2270
2022,Salud y Bienestar,Técnico en Masoterapia,1616
2022,Salud y Bienestar,Técnico en Nutrición y Dietética,250
2022,Salud y Bienestar,Técnico en Óptica,45
2022,Salud y Bienestar,Técnico en Podología,3262
2022,Salud y Bienestar,Técnico en Prevención y Rehabilitación,1349
2022,Salud y Bienestar,Técnico en Radiología y Radioterapia,675
2022,Salud y Bienestar,Técnico en Servicio Social,12843
2022,Salud y Bienestar,Técnico en Terapias Naturales y Naturopatía,430
2022,Salud y Bienestar,Técnico Laboratorista Dental,1101
2022,Salud y Bienestar,Tecnología Médica,15809
2022,Salud y Bienestar,Terapia Ocupacional,14781
2022,Salud y Bienestar,Trabajo Social,32821
2022,Servicios,Administración Gastronómica,6801
2022,Servicios,Administración Turística y Hotelera,6605
2022,Servicios,Doctorado en Educación,3
2022,Servicios,Ingeniería en Prevención de Riesgos,8863
2022,Servicios,Ingeniería en Seguridad Privada,2989
2022,Servicios,Ingeniería en Transporte y Tránsito,155
2022,Servicios,Ingeniería Marina y Marítimo Portuaria,636
2022,Servicios,Magister en Educación,550
2022,Servicios,Magister en Tecnología,276
2022,Servicios,Otras Ingenierías,226
2022,Servicios,Otras Ingenierías Civiles,103
2022,Servicios,Otros Profesionales de Arte y Arquitectura,1909
2022,Servicios,Otros Profesionales de Educación,1889
2022,Servicios,Otros Profesionales de Tecnología,2
2022,Servicios,Otros Técnicos de Tecnología,121
2022,Servicios,Postítulo en Administración y Comercio,208
2022,Servicios,Postítulo en Educación,12
2022,Servicios,Postítulo en Tecnología,315
2022,Servicios,"Técnico en Deporte, Recreación y Preparación Física",8915
2022,Servicios,Técnico en Gastronomía y Cocina,11298
2022,Servicios,Técnico en Peluquería y Estética,7727
2022,Servicios,Técnico en Prevención de Riesgos,4056
2022,Servicios,Técnico en Seguridad Privada,151
2022,Servicios,Técnico en Transporte Marítimo y Puertos,361
2022,Servicios,Técnico en Turismo y Hotelería,4403
2022,Tecnología de la Información y la Comunicación (TIC),Doctorado en Tecnología,137
2022,Tecnología de la Información y la Comunicación (TIC),Ingeniería Civil en Computación e Informática,13353
2022,Tecnología de la Información y la Comunicación (TIC),Ingeniería en Computación e Informática,23583
2022,Tecnología de la Información y la Comunicación (TIC),Ingeniería en Conectividad y Redes,3975
2022,Tecnología de la Información y la Comunicación (TIC),Magister en Tecnología,775
2022,Tecnología de la Información y la Comunicación (TIC),Otras Ingenierías,2
2022,Tecnología de la Información y la Comunicación (TIC),Otras Ingenierías Civiles,132
2022,Tecnología de la Información y la Comunicación (TIC),Otros Profesionales de Tecnología,725
2022,Tecnología de la Información y la Comunicación (TIC),Postítulo en Tecnología,442
2022,Tecnología de la Información y la Comunicación (TIC),Técnico en Administración de Redes y Soporte,1614
2022,Tecnología de la Información y la Comunicación (TIC),Técnico en Análisis de Sistemas,117
2022,Tecnología de la Información y la Comunicación (TIC),Técnico en Computación e Informática,14123
2022,Tecnología de la Información y la Comunicación (TIC),"Técnico en Producción, Desarrollo y Diseño Web",257
2023,Administración de Empresas y Derecho,Administración de Empresas e Ing. Asociadas,33393
2023,Administración de Empresas y Derecho,Administración Pública,12194
2023,Administración de Empresas y Derecho,Bachillerato y/o Licenciatura en Administración y Comercio,148
2023,Administración de Empresas y Derecho,Bachillerato y/o Licenciatura en Derecho,94
2023,Administración de Empresas y Derecho,Contador Auditor,23871
2023,Administración de Empresas y Derecho,Derecho,47080
2023,Administración de Empresas y Derecho,Doctorado en Administración y Comercio,69
2023,Administración de Empresas y Derecho,Doctorado en Derecho,234
2023,Administración de Empresas y Derecho,Ingeniería Comercial,46187
2023,Administración de Empresas y Derecho,Ingeniería en Comercio Exterior,4426
2023,Administración de Empresas y Derecho,Ingeniería en Control de Gestión,4016
2023,Administración de Empresas y Derecho,Ingeniería en Finanzas,5000
2023,Administración de Empresas y Derecho,Ingeniería en Gestión Pública,1949
2023,Administración de Empresas y Derecho,Ingeniería en Gestión y Control de Calidad,759
2023,Administración de Empresas y Derecho,Ingeniería en Logística,8902
2023,Administración de Empresas y Derecho,Ingeniería en Marketing,3307
2023,Administración de Empresas y Derecho,Ingeniería en Recursos Humanos,7021
2023,Administración de Empresas y Derecho,Magister en Administración y Comercio,12919
2023,Administración de Empresas y Derecho,Magister en Ciencias Sociales,655
2023,Administración de Empresas y Derecho,Magister en Derecho,2983
2023,Administración de Empresas y Derecho,Otros Profesionales de Administración y Comercio,47
2023,Administración de Empresas y Derecho,Otros Técnicos de Administración y Comercio,495
2023,Administración de Empresas y Derecho,Otros Técnicos de Ciencias Sociales,83
2023,Administración de Empresas y Derecho,Postítulo en Administración y Comercio,5970
2023,Administración de Empresas y Derecho,Postítulo en Ciencias Sociales,447
2023,Administración de Empresas y Derecho,Postítulo en Derecho,2052
2023,Administración de Empresas y Derecho,Publicidad,4318
2023,Administración de Empresas y Derecho,Relaciones Públicas,1001
2023,Administración de Empresas y Derecho,Secretariado Bilingüe,189
2023,Administración de Empresas y Derecho,Secretariado Ejecutivo,166
2023,Administración de Empresas y Derecho,Técnico en Administración de Empresas,28794
2023,Administración de Empresas y Derecho,Técnico en Administración de Recursos Humanos y Personal,4480
2023,Administración de Empresas y Derecho,Técnico en Administración de Ventas,280
2023,Administración de Empresas y Derecho,Técnico en Administración en Marketing,1645
2023,Administración de Empresas y Derecho,Técnico en Administración Financiera y Finanzas,814
2023,Administración de Empresas y Derecho,Técnico en Administración Pública o Municipal,4085
2023,Administración de Empresas y Derecho,Técnico en Comercio Exterior,2663
2023,Administración de Empresas y Derecho,Técnico en Contabilidad General,8113
2023,Administración de Empresas y Derecho,Técnico en Contabilidad Tributaria,159
2023,Administración de Empresas y Derecho,Técnico en Gestión y Control de Calidad,172
2023,Administración de Empresas y Derecho,Técnico en Logística,11407
2023,Administración de Empresas y Derecho,Técnico en Producción de Eventos,92
2023,Administración de Empresas y Derecho,Técnico en Publicidad,55
2023,Administración de Empresas y Derecho,Técnico en Relaciones Públicas,197
2023,Administración de Empresas y Derecho,Técnico Jurídico,3835
2023,"Agricultura, Silvicultura, Pesca y Veterinaria",Agronomía,7059
2023,"Agricultura, Silvicultura, Pesca y Veterinaria",Doctorado en Agropecuaria,310
2023,"Agricultura, Silvicultura, Pesca y Veterinaria",Ingeniería Agrícola,4358
2023,"Agricultura, Silvicultura, Pesca y Veterinaria",Ingeniería de Ejecución Forestal,18
2023,"Agricultura, Silvicultura, Pesca y Veterinaria",Ingeniería en Acuicultura y Pesca,45
2023,"Agricultura, Silvicultura, Pesca y Veterinaria",Ingeniería Forestal,614
2023,"Agricultura, Silvicultura, Pesca y Veterinaria",Magister en Administración y Comercio,42
2023,"Agricultura, Silvicultura, Pesca y Veterinaria",Magister en Agropecuaria,466
2023,"Agricultura, Silvicultura, Pesca y Veterinaria",Medicina Veterinaria,17957
2023,"Agricultura, Silvicultura, Pesca y Veterinaria",Postítulo en Administración y Comercio,36
2023,"Agricultura, Silvicultura, Pesca y Veterinaria",Postítulo en Agropecuaria,421
2023,"Agricultura, Silvicultura, Pesca y Veterinaria",Técnico Agropecuario,4833
2023,"Agricultura, Silvicultura, Pesca y Veterinaria",Técnico en Acuicultura y Pesca,363
2023,"Agricultura, Silvicultura, Pesca y Veterinaria",Técnico en Vitivinicultura y/o Enología,49
2023,"Agricultura, Silvicultura, Pesca y Veterinaria",Técnico Veterinario,4596
2023,Artes y Humanidades,Actuación y Teatro,1900
2023,Artes y Humanidades,Animación Digital,3024
2023,Artes y Humanidades,Arqueología,411
2023,Artes y Humanidades,Artes y Licenciatura en Artes,3421
2023,Artes y Humanidades,Bachillerato y/o Licenciatura en Humanidades,737
2023,Artes y Humanidades,Comunicación Audiovisual y/o Multimedia,3738
2023,Artes y Humanidades,Diseño,5890
2023,Artes y Humanidades,Diseño de Ambientes e Interiores,886
2023,Artes y Humanidades,Diseño de Vestuario,1682
2023,Artes y Humanidades,Diseño Gráfico,7791
2023,Artes y Humanidades,Diseño Teatral,139
2023,Artes y Humanidades,Doctorado en Arte y Arquitectura,34
2023,Artes y Humanidades,Doctorado en Ciencias Sociales,163
2023,Artes y Humanidades,Doctorado en Humanidades,712
2023,Artes y Humanidades,Filosofía,686
2023,Artes y Humanidades,Fotografía,478
2023,Artes y Humanidades,Historia,1658
2023,Artes y Humanidades,Licenciatura en Letras y Literatura,2094
2023,Artes y Humanidades,Magister en Arte y Arquitectura,547
2023,Artes y Humanidades,Magister en Ciencias Sociales,313
2023,Artes y Humanidades,Magister en Humanidades,1405
2023,Artes y Humanidades,"Música, Canto o Danza",4905
2023,Artes y Humanidades,Otros Profesionales de Arte y Arquitectura,1382
2023,Artes y Humanidades,Otros Profesionales de Humanidades,84
2023,Artes y Humanidades,Otros Técnicos de Arte y Arquitectura,1181
2023,Artes y Humanidades,Otros Técnicos de Humanidades,71
2023,Artes y Humanidades,Postítulo en Arte y Arquitectura,302
2023,Artes y Humanidades,Postítulo en Ciencias Sociales,17
2023,Artes y Humanidades,Postítulo en Humanidades,570
2023,Artes y Humanidades,Realizador de Cine y Televisión,1613
2023,Artes y Humanidades,Técnico en Ambientes e Interiores,99
2023,Artes y Humanidades,Técnico en Comunicación Audiovisual,710
2023,Artes y Humanidades,Técnico en Diseño de Vestuario,604
2023,Artes y Humanidades,Técnico en Diseño Gráfico,2090
2023,Artes y Humanidades,Técnico en Fotografía,81
2023,Artes y Humanidades,Técnico en Producción de Videojuegos,115
2023,Artes y Humanidades,Técnico en Producción Gráfica y Multimedia,1250
2023,Artes y Humanidades,Técnico en Sonido,1271
2023,Artes y Humanidades,Técnico en Traducción e Interpretariado,668
2023,Artes y Humanidades,Traducción e Interpretación,3772
2023,"Ciencias naturales, matemáticas y estadística",Analista Químico,387
2023,"Ciencias naturales, matemáticas y estadística",Bachillerato y/o Licenciatura en Ciencias Básicas,3775
2023,"Ciencias naturales, matemáticas y estadística",Biología,1338
2023,"Ciencias naturales, matemáticas y estadística",Biología Marina y Ecología Marina,1781
2023,"Ciencias naturales, matemáticas y estadística",Bioquímica,2831
2023,"Ciencias naturales, matemáticas y estadística",Biotecnología,501
2023,"Ciencias naturales, matemáticas y estadística",Doctorado en Ciencias Básicas,2239
2023,"Ciencias naturales, matemáticas y estadística",Doctorado en Tecnología,199
2023,"Ciencias naturales, matemáticas y estadística",Física y Astronomía,2524
2023,"Ciencias naturales, matemáticas y estadística",Geología,4042
2023,"Ciencias naturales, matemáticas y estadística",Ingeniería Civil en Geomática y Geomensura,104
2023,"Ciencias naturales, matemáticas y estadística",Ingeniería Civil Matemática y Estadística,1003
2023,"Ciencias naturales, matemáticas y estadística",Ingeniería en Geomensura y Cartografía,1319
2023,"Ciencias naturales, matemáticas y estadística",Ingeniería en Matemática y Estadística,878
2023,"Ciencias naturales, matemáticas y estadística",Ingeniería en Recursos Renovables,1750
2023,"Ciencias naturales, matemáticas y estadística",Magister en Ciencias Básicas,2439
2023,"Ciencias naturales, matemáticas y estadística",Magister en Tecnología,309
2023,"Ciencias naturales, matemáticas y estadística",Matemática y/o Estadística,613
2023,"Ciencias naturales, matemáticas y estadística",Otras Ingenierías,344
2023,"Ciencias naturales, matemáticas y estadística",Otras Ingenierías Civiles,96
